ext_id,Latitude,Longitude,label,label_category,lat_grid,lon_grid
80179,-37.78203399975427,144.9525099999713,1.955,Low,-37.782,144.953
83554,-37.82067499955366,144.9622920000431,97.556,High,-37.821,144.962
83280,-37.81394999974312,144.94123800001805,2.151,Low,-37.814,144.941
83639,-37.82053400030048,144.9624510002006,47.507,High,-37.821,144.962
80517,-37.78183399976248,144.9513909998481,9.482,Low,-37.782,144.951
80951,-37.78196499977333,144.95040599960845,3.617,Low,-37.782,144.95
82145,-37.78133000007249,144.95115799980672,3.421,Low,-37.781,144.951
83634,-37.82054199982042,144.96244000028577,79.277,High,-37.821,144.962
80710,-37.78187099961058,144.95089000044663,15.445,Medium,-37.782,144.951
80825,-37.781916999875946,144.95063100002974,3.03,Low,-37.782,144.951
82118,-37.78133500038397,144.95110399983926,3.128,Low,-37.781,144.951
84018,-37.81978900020289,144.9633230000078,22.581,Medium,-37.82,144.963
81463,-37.78193400015613,144.949707000182,23.656,Medium,-37.782,144.95
81630,-37.78162199969053,144.9497990001287,5.865,Low,-37.782,144.95
81428,-37.78200900048972,144.94972200019726,11.144,Medium,-37.782,144.95
87839,-37.81994000023072,144.96626500000875,45.455,High,-37.82,144.966
85416,-37.82264400013852,144.95226699971914,5.376,Low,-37.823,144.952
85757,-37.8216720001635,144.96290300041892,4.497,Low,-37.822,144.963
85916,-37.82090799950523,144.962371999612,16.031,Medium,-37.821,144.962
87005,-37.82032800034008,144.96458400027697,16.129,Medium,-37.82,144.965
86417,-37.8206209997048,144.9632640004899,6.843,Low,-37.821,144.963
86019,-37.820849999761066,144.9625090003658,48.094,High,-37.821,144.963
86667,-37.82046899970357,144.96376300059933,31.867,High,-37.82,144.964
86308,-37.82069100036567,144.96307100000934,59.726,High,-37.821,144.963
84337,-37.82269800033038,144.95217399967376,2.737,Low,-37.823,144.952
84347,-37.82271200030405,144.95212500002663,2.444,Low,-37.823,144.952
84354,-37.82272199978241,144.95209200009856,2.151,Low,-37.823,144.952
84276,-37.82267899985956,144.95249800057863,9.677,Low,-37.823,144.952
84283,-37.82268100036504,144.95245399964466,10.753,Medium,-37.823,144.952
86919,-37.82037399956919,144.96438600032255,12.903,Medium,-37.82,144.964
87243,-37.82018500009508,144.9651109996034,29.619,Medium,-37.82,144.965
84465,-37.82266400034828,144.95169299969643,51.515,High,-37.823,144.952
84513,-37.82249499995454,144.95171999952365,2.542,Low,-37.822,144.952
87931,-37.81990800004347,144.96650999973534,47.214,High,-37.82,144.967
87514,-37.82006100022573,144.96548600060666,50.635,High,-37.82,144.965
85380,-37.822587999763634,144.95244900036602,13.001,Medium,-37.823,144.952
84522,-37.82245999961138,144.9517080000982,1.173,Low,-37.822,144.952
92214,-37.81067600009652,144.9643569996937,89.052,High,-37.811,144.964
90826,-37.81363000026453,144.96592200038796,93.353,High,-37.814,144.966
90816,-37.81363599982555,144.96591300038722,89.541,High,-37.814,144.966
90963,-37.81349800012792,144.96575500014598,6.061,Low,-37.813,144.966
90830,-37.81362699979502,144.96592499983237,94.428,High,-37.814,144.966
88874,-37.82996899993496,144.96502100059664,2.444,Low,-37.83,144.965
90988,-37.81345900020829,144.96571000053652,6.354,Low,-37.813,144.966
90624,-37.81394699953793,144.96600300038722,14.565,Medium,-37.814,144.966
91944,-37.811745999922096,144.96478500038367,46.041,High,-37.812,144.965
88279,-37.82972499995992,144.9651440000238,2.053,Low,-37.83,144.965
90507,-37.81429299993792,144.96607500010165,67.155,High,-37.814,144.966
90520,-37.8142669997647,144.96604899961275,30.01,High,-37.814,144.966
88491,-37.82958400009255,144.96460799944973,1.76,Low,-37.83,144.965
88531,-37.82958599976124,144.96458600025937,1.075,Low,-37.83,144.965
91303,-37.81278400003066,144.9656680001524,48.485,High,-37.813,144.966
88582,-37.82958700030511,144.96462000030667,3.324,Low,-37.83,144.965
90688,-37.81379700019024,144.96597100011354,5.865,Low,-37.814,144.966
92000,-37.81153100003766,144.9646910003938,16.813,Medium,-37.812,144.965
91468,-37.81251500023873,144.96551400044035,16.129,Medium,-37.813,144.966
89085,-37.81713600027965,144.9673309997704,25.22,Medium,-37.817,144.967
91376,-37.81260900029379,144.96563699960012,36.364,High,-37.813,144.966
89171,-37.81686100030831,144.96720500013694,13.685,Medium,-37.817,144.967
89199,-37.81676499992488,144.9671550000732,13.881,Medium,-37.817,144.967
89220,-37.81669299988496,144.9671130001779,9.971,Low,-37.817,144.967
89225,-37.81667600015046,144.96710700052725,7.038,Low,-37.817,144.967
91806,-37.81215100002412,144.96521700031852,20.919,Medium,-37.812,144.965
92447,-37.81026299976854,144.96413900063996,50.44,High,-37.81,144.964
90070,-37.8148119998252,144.96627200016226,7.038,Low,-37.815,144.966
90148,-37.81463599998502,144.9661870001746,26.197,Medium,-37.815,144.966
90184,-37.8146019997967,144.96617099964965,46.725,High,-37.815,144.966
89660,-37.815748999984365,144.96667700048903,12.805,Medium,-37.816,144.967
91565,-37.81249100009559,144.96548500039916,12.121,Medium,-37.812,144.965
91594,-37.81248999979324,144.96548500059757,12.121,Medium,-37.812,144.965
91619,-37.812489000372,144.96548499963583,12.023,Medium,-37.812,144.965
91851,-37.812024999842215,144.96504999998663,12.512,Medium,-37.812,144.965
91856,-37.812013999763806,144.96503100058416,13.587,Medium,-37.812,144.965
90693,-37.813788000140086,144.9659650005996,5.67,Low,-37.814,144.966
93767,-37.80890099968525,144.9628189998141,10.948,Medium,-37.809,144.963
93048,-37.80828099959309,144.96325599993452,99.316,High,-37.808,144.963
96457,-37.81601499997508,144.96684300024037,7.429,Low,-37.816,144.967
93848,-37.80929600005894,144.9633329998232,18.866,Medium,-37.809,144.963
93569,-37.80814399974469,144.96285999963015,63.832,High,-37.808,144.963
94708,-37.81246799987269,144.96522999975937,4.985,Low,-37.812,144.965
93771,-37.80892099997623,144.9628470000905,11.144,Medium,-37.809,144.963
95477,-37.81426299992286,144.96607599955394,84.164,High,-37.814,144.966
96392,-37.81590400030743,144.96681199951402,5.572,Low,-37.816,144.967
94568,-37.8119749996599,144.9649360004932,18.573,Medium,-37.812,144.965
94982,-37.8129389997742,144.96540800038957,20.626,Medium,-37.813,144.965
95201,-37.8133689995087,144.96543599945466,8.7,Low,-37.813,144.965
95581,-37.81440399966372,144.96614100004956,75.562,High,-37.814,144.966
95164,-37.8132879999196,144.96542400017557,7.722,Low,-37.813,144.965
95606,-37.81440500027423,144.9661430002586,75.562,High,-37.814,144.966
95626,-37.81440599982008,144.9661439997248,76.051,High,-37.814,144.966
95857,-37.81454800011828,144.96621699964334,12.805,Medium,-37.815,144.966
96132,-37.81540400000484,144.96664000030526,7.331,Low,-37.815,144.967
96584,-37.81604100000232,144.9668879996536,73.9,High,-37.816,144.967
92581,-37.80992399999394,144.96398499983226,17.791,Medium,-37.81,144.964
92506,-37.8101149996324,144.96404800038042,66.96,High,-37.81,144.964
94792,-37.81261399996093,144.96525600002278,17.889,Medium,-37.813,144.965
92875,-37.80920299953003,144.9636149997257,5.572,Low,-37.809,144.964
92728,-37.80977999949581,144.963863999744,7.038,Low,-37.81,144.964
92736,-37.809778999874624,144.9638520005206,6.549,Low,-37.81,144.964
95319,-37.81372799997479,144.96575399950711,13.49,Medium,-37.814,144.966
93281,-37.80757100017238,144.96295200000634,30.792,High,-37.808,144.963
96188,-37.81557599971102,144.96671000014643,4.301,Low,-37.816,144.967
95704,-37.814410000007975,144.96614900057895,75.562,High,-37.814,144.966
92993,-37.80852199954766,144.96335500009766,18.768,Medium,-37.809,144.963
93375,-37.80768799983643,144.96298200022864,99.316,High,-37.808,144.963
93810,-37.80911900030947,144.9631130000672,18.182,Medium,-37.809,144.963
93396,-37.80771399962644,144.96299700016425,99.316,High,-37.808,144.963
93475,-37.80782899973277,144.96298199974444,99.316,High,-37.808,144.963
95382,-37.813923999509065,144.96584799955423,22.092,Medium,-37.814,144.966
93594,-37.80823099996498,144.96282800024116,20.626,Medium,-37.808,144.963
93701,-37.80857400031908,144.9624910002347,8.504,Low,-37.809,144.962
95717,-37.814410999553786,144.96615000004527,75.269,High,-37.814,144.966
93555,-37.808098000363664,144.96289200002172,51.124,High,-37.808,144.963
95397,-37.81396899981034,144.96586600041798,70.283,High,-37.814,144.966
94068,-37.81020199962589,144.96411500064792,18.182,Medium,-37.81,144.964
94074,-37.81022099955816,144.96412300016314,17.498,Medium,-37.81,144.964
99158,-37.81350599976554,144.9772729996578,15.738,Medium,-37.814,144.977
99172,-37.81352099982529,144.97725599986344,5.767,Low,-37.814,144.977
99192,-37.814278000340096,144.97471599954898,17.009,Medium,-37.814,144.975
99680,-37.81436299984514,144.97681800004116,0.293,Low,-37.814,144.977
100757,-37.81483499960996,144.97660800001506,1.662,Low,-37.815,144.977
99277,-37.81430099997871,144.9749479999308,12.61,Medium,-37.814,144.975
99356,-37.81431200032113,144.9752459998825,2.933,Low,-37.814,144.975
99230,-37.81428399959347,144.97479899961525,1.564,Low,-37.814,144.975
99306,-37.814310000367215,144.97502400010123,2.053,Low,-37.814,144.975
97298,-37.814285000130205,144.9642599995252,32.356,High,-37.814,144.964
97326,-37.81429699996506,144.96426400011777,27.957,Medium,-37.814,144.964
97328,-37.81429899966752,144.96426399971048,25.024,Medium,-37.814,144.964
99464,-37.81433399979226,144.9758309995784,0.391,Low,-37.814,144.976
99471,-37.8143370002638,144.9758639999183,0.391,Low,-37.814,144.976
100366,-37.81391099998452,144.97556299979175,7.722,Low,-37.814,144.976
96738,-37.81604200032426,144.96688800060738,53.666,High,-37.816,144.967
98994,-37.81321000013873,144.97732800063133,1.173,Low,-37.813,144.977
100731,-37.81477400024805,144.97655700028878,4.985,Low,-37.815,144.977
96977,-37.81643200013375,144.9670420004317,18.671,Medium,-37.816,144.967
96835,-37.816129000197215,144.966934000536,78.886,High,-37.816,144.967
96872,-37.816166000141656,144.96694900040404,16.813,Medium,-37.816,144.967
97362,-37.81434099967935,144.96427900027714,4.594,Low,-37.814,144.964
97367,-37.81434499976381,144.96428300025664,4.203,Low,-37.814,144.964
97394,-37.81437499989415,144.96431000008812,6.94,Low,-37.814,144.964
97085,-37.81676099964061,144.9672059997396,67.155,High,-37.817,144.967
97107,-37.81683099976675,144.96723400018618,36.657,High,-37.817,144.967
100147,-37.8149350001715,144.9751799998594,6.452,Low,-37.815,144.975
99888,-37.8144050003371,144.9758760000476,1.075,Low,-37.814,144.976
100170,-37.81496200031404,144.97514299999116,9.873,Low,-37.815,144.975
99843,-37.814349999507805,144.9759670004989,2.444,Low,-37.814,144.976
100843,-37.81505699975625,144.97688300041858,1.662,Low,-37.815,144.977
97554,-37.814586999786734,144.96429400057,99.316,High,-37.815,144.964
97557,-37.81459200039381,144.9642939995158,99.316,High,-37.815,144.964
97574,-37.814621999791655,144.96428400032698,99.316,High,-37.815,144.964
97575,-37.81462400023459,144.96428300026068,99.316,High,-37.815,144.964
97428,-37.81441400008431,144.9643099999551,10.362,Medium,-37.814,144.964
97459,-37.81444399969635,144.9643230003826,64.223,High,-37.814,144.964
97769,-37.82232999964328,144.94787199953527,82.6,High,-37.822,144.948
97796,-37.82239299984192,144.94793400043085,99.12,High,-37.822,144.948
97933,-37.82240499980172,144.9486430004846,47.801,High,-37.822,144.949
97809,-37.82241799985761,144.9479829996506,59.335,High,-37.822,144.948
99044,-37.81323900009407,144.97744400021435,3.91,Low,-37.813,144.977
97901,-37.82241999959633,144.94844800020087,24.633,Medium,-37.822,144.948
97976,-37.82236499953642,144.9488989999825,77.126,High,-37.822,144.949
98021,-37.82229899995002,144.9491400002992,17.986,Medium,-37.822,144.949
97488,-37.81448999986071,144.96431000011725,99.316,High,-37.814,144.964
100257,-37.813704999707134,144.97528499973623,1.857,Low,-37.814,144.975
98857,-37.81315699997933,144.97679499980907,11.437,Medium,-37.813,144.977
100908,-37.81523399979001,144.97709400032645,4.888,Low,-37.815,144.977
105010,-37.82141899993882,144.9491909999348,0.978,Low,-37.821,144.949
105028,-37.82134100003444,144.94913999970305,2.346,Low,-37.821,144.949
101674,-37.81875999993965,144.94399600025938,10.166,Medium,-37.819,144.944
103228,-37.81906299989993,144.94943200050773,11.144,Medium,-37.819,144.949
101286,-37.818295000020846,144.9451340002242,4.008,Low,-37.818,144.945
101289,-37.81829699963497,144.94513100024116,3.324,Low,-37.818,144.945
100998,-37.81819900020344,144.9457129997925,1.564,Low,-37.818,144.946
101270,-37.81827700030214,144.94516500002905,4.203,Low,-37.818,144.945
103272,-37.81923900020403,144.94955599984667,32.454,High,-37.819,144.95
101320,-37.81833399979031,144.9450540002606,0.684,Low,-37.818,144.945
103793,-37.82159199961748,144.9513849995731,13.196,Medium,-37.822,144.951
101740,-37.81884799971799,144.9437640005363,3.617,Low,-37.819,144.944
104636,-37.819997999784704,144.9480929998391,24.633,Medium,-37.82,144.948
104691,-37.82010399954856,144.9483070002148,21.114,Medium,-37.82,144.948
104383,-37.81933299969331,144.94741300000533,50.147,High,-37.819,144.947
101935,-37.81896600033735,144.9431650000544,23.558,Medium,-37.819,144.943
102092,-37.81917399982111,144.94278700013814,33.822,High,-37.819,144.943
101779,-37.81889900033149,144.94363399961432,6.549,Low,-37.819,144.944
98506,-37.81348999987612,144.9754029998683,1.76,Low,-37.813,144.975
98521,-37.81347999986338,144.9754709999322,10.557,Medium,-37.813,144.975
98671,-37.81331799986114,144.9760510004224,0.978,Low,-37.813,144.976
98071,-37.82221999998726,144.94940399958136,39.589,High,-37.822,144.949
98072,-37.82221800025416,144.94940999997144,39.589,High,-37.822,144.949
98623,-37.8133749998583,144.9758570002578,0.489,Low,-37.813,144.976
98636,-37.81335699984229,144.97591199977072,0.782,Low,-37.813,144.976
98274,-37.81371200015515,144.9746650004053,3.91,Low,-37.814,144.975
98320,-37.81368399965004,144.97482799954372,1.857,Low,-37.814,144.975
100022,-37.814697000236855,144.97550499999898,2.053,Low,-37.815,144.976
100072,-37.81480899989137,144.97536000004254,4.594,Low,-37.815,144.975
100320,-37.813826999766285,144.97544099958768,3.519,Low,-37.814,144.975
100332,-37.8138509995158,144.97547300003427,4.301,Low,-37.814,144.975
102208,-37.81927400033396,144.94252300015108,52.199,High,-37.819,144.943
101508,-37.81853500025127,144.94448899995737,6.843,Low,-37.819,144.944
104723,-37.82011399996544,144.94834899967788,12.512,Medium,-37.82,144.948
104726,-37.82011500027964,144.9483490003788,12.121,Medium,-37.82,144.948
104219,-37.82207900038554,144.9500430001606,43.402,High,-37.822,144.95
104491,-37.81957899994944,144.947622000447,23.069,Medium,-37.82,144.948
102636,-37.819440999517326,144.9420860002256,9.482,Low,-37.819,144.942
102670,-37.81945999979743,144.94205300039414,5.181,Low,-37.819,144.942
104930,-37.82168700016194,144.94939399988996,4.301,Low,-37.822,144.949
104948,-37.82162700004071,144.94934799957002,11.339,Medium,-37.822,144.949
102830,-37.819536999683855,144.94191700047685,25.22,Medium,-37.82,144.942
102885,-37.819551000290815,144.9418489999196,38.905,High,-37.82,144.942
102894,-37.8195529999938,144.94184900003611,47.703,High,-37.82,144.942
103910,-37.821674000277085,144.95133700005007,18.182,Medium,-37.822,144.951
102944,-37.81956299984361,144.9418099997066,49.853,High,-37.82,144.942
103013,-37.81959099993523,144.9417440003984,4.594,Low,-37.82,144.942
104858,-37.82191800029037,144.94959599969968,2.053,Low,-37.822,144.95
104872,-37.82186900019623,144.94955999985078,4.399,Low,-37.822,144.95
104288,-37.8191170000813,144.9472330004593,87.097,High,-37.819,144.947
104531,-37.81967000021024,144.94775000018024,28.739,Medium,-37.82,144.948
104544,-37.819705999903306,144.94778399951448,27.37,Medium,-37.82,144.948
103365,-37.81986199999215,144.9500800001756,11.437,Medium,-37.82,144.95
102403,-37.81937000038183,144.94224500002832,79.081,High,-37.819,144.942
103631,-37.82097199978586,144.95094300035424,0.489,Low,-37.821,144.951
105048,-37.82127099982342,144.94908899965486,12.121,Medium,-37.821,144.949
105065,-37.82121299994295,144.94903300059482,7.331,Low,-37.821,144.949
103565,-37.82070000026834,144.95072800037863,1.369,Low,-37.821,144.951
103687,-37.82119600026169,144.95111799969357,5.963,Low,-37.821,144.951
102429,-37.81936900008971,144.94224500054486,77.615,High,-37.819,144.942
102157,-37.8192270003422,144.94263500022132,85.239,High,-37.819,144.943
103888,-37.82166100044703,144.95135500024983,14.272,Medium,-37.822,144.951
102522,-37.81940700047373,144.94215800050046,27.957,Medium,-37.819,144.942
102536,-37.81941299959544,144.9421530001029,44.868,High,-37.819,144.942
105444,-37.82055799977603,144.94852500009858,2.639,Low,-37.821,144.949
105451,-37.82054100034853,144.94851700047752,6.452,Low,-37.821,144.949
105483,-37.82044499985367,144.94848600008228,5.474,Low,-37.82,144.948
105497,-37.82040300007298,144.94847200032976,5.572,Low,-37.82,144.948
105531,-37.82031500019059,144.94844400030703,99.316,High,-37.82,144.948
105573,-37.82022400012742,144.94834399964543,76.246,High,-37.82,144.948
105688,-37.81996799991584,144.9480669998606,99.316,High,-37.82,144.948
105779,-37.81973600014096,144.94785499965022,99.316,High,-37.82,144.948
105815,-37.81964900026414,144.94776200006652,99.316,High,-37.82,144.948
105846,-37.81957000033321,144.94767000032863,83.871,High,-37.82,144.948
105973,-37.819214000341375,144.94732200011802,38.514,High,-37.819,144.947
106008,-37.819151999785085,144.94722999957716,43.988,High,-37.819,144.947
186,-37.81370000018032,144.94206999982015,25.22,Medium,-37.814,144.942
199,-37.81372499961914,144.94210299971206,8.407,Low,-37.814,144.942
57,-37.81348600005459,144.94175799973743,32.942,High,-37.813,144.942
754,-37.80255500001674,144.9658840001573,3.617,Low,-37.803,144.966
758,-37.80255500030089,144.96587399970957,3.617,Low,-37.803,144.966
785,-37.8025479998856,144.96580800034613,6.158,Low,-37.803,144.966
815,-37.80252099986853,144.9657379998761,14.272,Medium,-37.803,144.966
881,-37.802380000003474,144.9656979997965,19.55,Medium,-37.802,144.966
547,-37.80229699991211,144.96594900055962,1.466,Low,-37.802,144.966
640,-37.80241999963221,144.9661099997232,4.301,Low,-37.802,144.966
705,-37.80254999970105,144.96604200005044,17.302,Medium,-37.803,144.966
714,-37.80255899992802,144.96601900028256,13.294,Medium,-37.803,144.966
1285,-37.80299300035402,144.96571199963535,6.452,Low,-37.803,144.966
1352,-37.80289099993028,144.96554900055875,0.978,Low,-37.803,144.966
1175,-37.80313700015106,144.96591800013502,8.798,Low,-37.803,144.966
1209,-37.803103999862834,144.96585799953854,67.155,High,-37.803,144.966
1457,-37.80269400025281,144.9653019997703,27.468,Medium,-37.803,144.965
1475,-37.8026669997141,144.96531700038958,30.303,High,-37.803,144.965
1879,-37.81879399964591,144.94947800039066,13.783,Medium,-37.819,144.949
1900,-37.81880799979675,144.94950100007736,5.181,Low,-37.819,144.95
1589,-37.8026760001556,144.96536000009175,34.702,High,-37.803,144.965
1602,-37.80268299987616,144.96541400012882,21.799,Medium,-37.803,144.965
1627,-37.802698000194816,144.96553200048592,11.437,Medium,-37.803,144.966
2372,-37.82043800007789,144.95115699978064,2.835,Low,-37.82,144.951
1920,-37.81881599965561,144.94956000027992,1.369,Low,-37.819,144.95
2112,-37.81942399999855,144.9502870000299,2.248,Low,-37.819,144.95
2154,-37.8195950000249,144.95043100033055,1.271,Low,-37.82,144.95
2575,-37.82121299980417,144.95182799948992,8.309,Low,-37.821,144.952
2401,-37.82058599952941,144.9513050003976,18.377,Medium,-37.821,144.951
2438,-37.82077799994004,144.9514710000428,8.602,Low,-37.821,144.951
3401,-37.81964500038914,144.9628750001605,10.068,Medium,-37.82,144.963
2874,-37.81926299995014,144.96421800037783,26.197,Medium,-37.819,144.964
2666,-37.81920899965806,144.9648509996119,24.242,Medium,-37.819,144.965
2674,-37.819209999595934,144.9648320005508,19.062,Medium,-37.819,144.965
2761,-37.8192390003684,144.9645789998007,22.092,Medium,-37.819,144.965
3307,-37.81961999990786,144.96303600063132,15.738,Medium,-37.82,144.963
3820,-37.81838900022505,144.9736710004221,7.136,Low,-37.818,144.974
3830,-37.818389999937885,144.97362300040487,3.03,Low,-37.818,144.974
3862,-37.81839899961504,144.97347599960847,4.985,Low,-37.818,144.973
3875,-37.81840300026727,144.9734189998051,2.933,Low,-37.818,144.973
3461,-37.81832900020377,144.97496500012087,60.802,High,-37.818,144.975
3891,-37.81840800020728,144.97335099991565,7.918,Low,-37.818,144.973
3620,-37.81835199985101,144.97440100035425,10.557,Medium,-37.818,144.974
3648,-37.81835599971639,144.97430699959614,4.203,Low,-37.818,144.974
3700,-37.81836300034397,144.974124999659,26.197,Medium,-37.818,144.974
3782,-37.81838100006512,144.97381199955709,11.339,Medium,-37.818,144.974
4335,-37.81849199995107,144.97149299966188,16.911,Medium,-37.818,144.971
4361,-37.81849699967778,144.97140800027455,1.955,Low,-37.818,144.971
4389,-37.81850099958466,144.97130300032558,33.236,High,-37.819,144.971
4174,-37.818459000036405,144.9720890002953,17.889,Medium,-37.818,144.972
4042,-37.81844099972986,144.97264599967954,0.293,Low,-37.818,144.973
4251,-37.8184730002097,144.97177500012063,5.181,Low,-37.818,144.972
4268,-37.81847499959802,144.97171100032114,20.528,Medium,-37.818,144.972
4270,-37.81847600007325,144.9717040000825,15.934,Medium,-37.818,144.972
4566,-37.81849700013838,144.97094700016362,0.587,Low,-37.818,144.971
4570,-37.81849700013838,144.97094700016362,0.587,Low,-37.818,144.971
4604,-37.81849700013838,144.97094700016362,0.587,Low,-37.818,144.971
4851,-37.818543999618505,144.97172499980962,3.421,Low,-37.819,144.972
4858,-37.81854200017583,144.9717449995511,3.617,Low,-37.819,144.972
4888,-37.81855100026216,144.97185000041142,3.91,Low,-37.819,144.972
4439,-37.81850399996749,144.97114799995256,34.897,High,-37.819,144.971
4449,-37.81850399951198,144.97111899980104,30.792,High,-37.819,144.971
4522,-37.81849699978245,144.97095199977016,0.684,Low,-37.818,144.971
4893,-37.81855399979601,144.97186299951835,4.594,Low,-37.819,144.972
4745,-37.81849700013838,144.97094700016362,0.587,Low,-37.818,144.971
5300,-37.8188730002239,144.97317300048834,6.745,Low,-37.819,144.973
5304,-37.81887699966034,144.97318300052726,12.121,Medium,-37.819,144.973
5323,-37.81889500034283,144.9732289997576,6.549,Low,-37.819,144.973
5360,-37.81895699990963,144.97332299998197,9.775,Low,-37.819,144.973
5099,-37.81868500008526,144.97253899952207,5.963,Low,-37.819,144.973
4985,-37.818619000236914,144.9721150005822,13.392,Medium,-37.819,144.972
5293,-37.81886700032869,144.9731549996558,10.948,Medium,-37.819,144.973
5890,-37.819873999541045,144.9747920001532,8.7,Low,-37.82,144.975
5456,-37.81910699954621,144.97357199971665,16.227,Medium,-37.819,144.974
5463,-37.81911800000162,144.9735900002027,10.068,Medium,-37.819,144.974
5518,-37.81920400035316,144.97375699995968,0.293,Low,-37.819,144.974
5969,-37.82004400014716,144.97497799989966,9.677,Low,-37.82,144.975
5780,-37.819636999629495,144.97450299972164,23.46,Medium,-37.82,144.975
5802,-37.81967500005722,144.9745430000595,2.737,Low,-37.82,144.975
6145,-37.820411000394536,144.97537100005064,4.203,Low,-37.82,144.975
6005,-37.820123000020416,144.9750730004899,0.978,Low,-37.82,144.975
6030,-37.82018900009792,144.97514099956084,0.196,Low,-37.82,144.975
7945,-37.81937399979914,144.9456080005995,36.266,High,-37.819,144.946
7489,-37.819303999669614,144.97436000039573,6.843,Low,-37.819,144.974
7556,-37.8192279996643,144.97416100049347,46.041,High,-37.819,144.974
7594,-37.81918399979772,144.97403300000263,6.061,Low,-37.819,144.974
7605,-37.81916700006168,144.97399100023205,40.469,High,-37.819,144.974
7958,-37.81939499957395,144.94554099960047,32.258,High,-37.819,144.946
7726,-37.81913499996711,144.94651499990107,22.776,Medium,-37.819,144.947
7807,-37.81918699996444,144.94624299963704,24.536,Medium,-37.819,144.946
7877,-37.81927900003394,144.94593300007517,28.152,Medium,-37.819,144.946
8573,-37.82038499998196,144.9416809998887,22.972,Medium,-37.82,144.942
11862,-37.802778000454566,144.9707219998756,2.248,Low,-37.803,144.971
11300,-37.80204099979302,144.9713119999472,0.782,Low,-37.802,144.971
11555,-37.80259599951912,144.9705280003727,0.587,Low,-37.803,144.971
11560,-37.80260800018414,144.97050899980502,0.587,Low,-37.803,144.971
11584,-37.802664000356366,144.97042099945656,3.128,Low,-37.803,144.97
9427,-37.81903199966994,144.94637699971824,29.912,Medium,-37.819,144.946
10541,-37.8143099999601,144.9406200004764,2.151,Low,-37.814,144.941
12064,-37.80251600019945,144.9714850002995,0.391,Low,-37.803,144.971
10249,-37.81378399986556,144.94169999980068,18.671,Medium,-37.814,144.942
9819,-37.8116879995809,144.97491500057052,23.265,Medium,-37.812,144.975
9913,-37.81171999983714,144.97537200037053,1.76,Low,-37.812,144.975
9918,-37.81171000035732,144.975371999781,1.173,Low,-37.812,144.975
10459,-37.81417699952787,144.94093999961746,7.331,Low,-37.814,144.941
11344,-37.8021320002986,144.97121299957408,4.008,Low,-37.802,144.971
12150,-37.802419000033886,144.97179400029728,5.963,Low,-37.802,144.972
11649,-37.80280599981763,144.97022899969912,10.655,Medium,-37.803,144.97
11653,-37.80281599983885,144.97021799967212,10.753,Medium,-37.803,144.97
12189,-37.80237500010377,144.97191200056167,0.684,Low,-37.802,144.972
10617,-37.81444300013501,144.94025799972442,7.331,Low,-37.814,144.94
11089,-37.80165499997663,144.97179700003477,6.745,Low,-37.802,144.972
11093,-37.80166199982507,144.97179199975577,9.775,Low,-37.802,144.972
9560,-37.81125999998706,144.975186999905,11.437,Medium,-37.811,144.975
10820,-37.80123699959369,144.97225999962123,0.782,Low,-37.801,144.972
10848,-37.80127800031239,144.97223900037406,0.587,Low,-37.801,144.972
11718,-37.802914999733154,144.9702420003235,0.489,Low,-37.803,144.97
12133,-37.802442000072,144.97174200031503,0.489,Low,-37.802,144.972
11427,-37.80232800035349,144.97098499987746,10.264,Medium,-37.802,144.971
8153,-37.8196890000935,144.94440500038442,59.14,High,-37.82,144.944
8718,-37.82021800004829,144.94228900013175,23.754,Medium,-37.82,144.942
8206,-37.8197879996545,144.94404599960615,46.237,High,-37.82,144.944
8081,-37.81957699955246,144.94480599960428,56.012,High,-37.82,144.945
8834,-37.82002399955243,144.94293299955453,34.409,High,-37.82,144.943
8309,-37.820001999848586,144.9434050000207,43.5,High,-37.82,144.943
8322,-37.82002500011887,144.94331000045906,28.739,Medium,-37.82,144.943
10361,-37.81395999964229,144.94131400050796,2.933,Low,-37.814,144.941
8409,-37.82017300024653,144.94267800007796,35.386,High,-37.82,144.943
8251,-37.81988600004405,144.94379099965096,12.414,Medium,-37.82,144.944
8438,-37.82021200002357,144.94245200035922,45.161,High,-37.82,144.942
11236,-37.80192399957921,144.97146599964375,0.293,Low,-37.802,144.971
8490,-37.82033199990459,144.942087999973,18.475,Medium,-37.82,144.942
8548,-37.82042900021676,144.94182300011073,40.86,High,-37.82,144.942
8924,-37.81985499973547,144.94349399978614,9.971,Low,-37.82,144.943
8928,-37.81984699997461,144.9435200006174,7.136,Low,-37.82,144.944
8849,-37.8200020001171,144.94302600042477,33.04,High,-37.82,144.943
9029,-37.81966200033259,144.9441680006069,47.703,High,-37.82,144.944
9800,-37.811669999681904,144.97493000023965,16.813,Medium,-37.812,144.975
10151,-37.813719999695394,144.94200600017842,26.491,Medium,-37.814,144.942
10155,-37.81371999987825,144.94200399979118,25.904,Medium,-37.814,144.942
10156,-37.81371999987825,144.94200399979118,25.904,Medium,-37.814,144.942
10929,-37.80138500019938,144.97212099959097,0.196,Low,-37.801,144.972
9241,-37.81924799971733,144.9454510006438,16.129,Medium,-37.819,144.945
10965,-37.80143399952583,144.9720610000494,0.489,Low,-37.801,144.972
16183,-37.8024950001254,144.97010800044,0.293,Low,-37.802,144.97
16315,-37.8070310000998,144.97110499955133,2.346,Low,-37.807,144.971
16334,-37.80700800019057,144.97107099966462,0.88,Low,-37.807,144.971
